411860	GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives
411965	GO:0005509	calcium ion binding
411965	GO:0032440	activity
412321	GO:0004622	lysophospholipase activity
412896	GO:0003743	translation initiation factor activity
412896	GO:0006355	regulation of transcription, DNA-templated
412580	GO:0008063	Toll signaling pathway
413090	GO:0004044	amidophosphoribosyltransferase activity
413090	GO:0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity
413090	GO:0005975	carbohydrate metabolic process
413090	GO:0030246	carbohydrate binding
411900	GO:0016021	integral component of membrane
411900	GO:0016787	hydrolase activity
413100	GO:0003979	UDP-glucose 6-dehydrogenase activity
413100	GO:0051287	NAD binding
411984	GO:0004714	transmembrane receptor protein tyrosine kinase activity
412276	GO:0004725	protein tyrosine phosphatase activity
412694	GO:0005524	ATP binding
412694	GO:0016874	ligase activity
412828	GO:0003735	structural constituent of ribosome
412828	GO:0003735	structural constituent of ribosome
412828	GO:0005840	ribosome
412828	GO:0005840	ribosome
412828	GO:0006412	translation
412828	GO:0006412	translation
413023	GO:0007049	cell cycle
413023	GO:0017053	transcriptional repressor complex
412972	GO:0004345	glucose-6-phosphate dehydrogenase activity
412972	GO:0006006	glucose metabolic process
412972	GO:0006098	pentose-phosphate shunt
412972	GO:0050661	NADP binding
412756	GO:0005672	transcription factor TFIIA complex
412756	GO:0006355	regulation of transcription, DNA-templated
412756	GO:0006367	transcription initiation from RNA polymerase II promoter
412484	GO:0016021	integral component of membrane
412031	GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity
412031	GO:0006098	pentose-phosphate shunt
412031	GO:0050661	NADP binding
412548	GO:0000166	nucleotide binding
412548	GO:0003676	nucleic acid binding
413230	GO:0004617	phosphoglycerate dehydrogenase activity
413230	GO:0051287	NAD binding
413149	GO:0016874	ligase activity
412839	GO:0003677	DNA binding
412839	GO:0005634	nucleus
411994	GO:0016787	hydrolase activity
412123	GO:0016021	integral component of membrane
412331	GO:0005743	mitochondrial inner membrane
412331	GO:0016021	integral component of membrane
412331	GO:0055085	transmembrane transport
412870	GO:0003755	peptidyl-prolyl cis-trans isomerase activity
412870	GO:0006457	protein folding
412891	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding
412891	GO:0000982	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding
412891	GO:0005634	nucleus
413062	GO:0003676	nucleic acid binding
413062	GO:0003918	DNA topoisomerase type II (ATP-hydrolyzing) activity
413062	GO:0004386	helicase activity
413062	GO:0005524	ATP binding
413370	GO:0004714	transmembrane receptor protein tyrosine kinase activity
413370	GO:0005524	ATP binding
413370	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway
413370	GO:0016021	integral component of membrane
413370	GO:0016787	hydrolase activity
412976	GO:0005576	extracellular region
412976	GO:0040007	growth
413299	GO:0003743	translation initiation factor activity
413299	GO:0005634	nucleus
413299	GO:0006352	DNA-templated transcription, initiation
413299	GO:0051090	regulation of sequence-specific DNA binding transcription factor activity
412300	GO:0016429	tRNA (adenine-N1-)-methyltransferase activity
412300	GO:0031515	tRNA (m1A) methyltransferase complex
412668	GO:0008641	small protein activating enzyme activity
413102	GO:0004674	protein serine/threonine kinase activity
413102	GO:0005524	ATP binding
412000	GO:0004252	serine-type endopeptidase activity
413404	GO:0004767	sphingomyelin phosphodiesterase activity
413404	GO:0005525	GTP binding
413404	GO:0005622	intracellular
413404	GO:0007264	small GTPase mediated signal transduction
413404	GO:0016020	membrane
413284	GO:0016021	integral component of membrane
412809	GO:0000166	nucleotide binding
412809	GO:0003723	RNA binding
411899	GO:0005634	nucleus
413079	GO:0016021	integral component of membrane
413079	GO:0055085	transmembrane transport
413303	GO:0016021	integral component of membrane
411873	GO:0003743	translation initiation factor activity
412306	GO:0004314	S-malonyltransferase activity
412962	GO:0005737	cytoplasm
412962	GO:0006914	autophagy
412962	GO:0008234	cysteine-type peptidase activity
412962	GO:0015031	protein transport
412012	GO:0008289	lipid binding
412012	GO:0015078	hydrogen ion transmembrane transporter activity
412012	GO:0015986	ATP synthesis coupled proton transport
412012	GO:0015991	ATP hydrolysis coupled proton transport
412012	GO:0016021	integral component of membrane
412012	GO:0016787	hydrolase activity
412012	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)
413087	GO:0005509	calcium ion binding
413087	GO:0005886	plasma membrane
413087	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules
413087	GO:0016021	integral component of membrane
412878	GO:0004601	peroxidase activity
412878	GO:0051920	peroxiredoxin activity
412819	GO:0007165	signal transduction
412825	GO:0003954	NADH dehydrogenase activity
412825	GO:0016020	membrane
412825	GO:0051539	4 iron, 4 sulfur cluster binding
412584	GO:0000166	nucleotide binding
412584	GO:0003676	nucleic acid binding
412248	GO:0000785	chromatin
412248	GO:0005634	nucleus
412248	GO:0005654	nucleoplasm
412248	GO:0032116	SMC loading complex
412248	GO:0034088	maintenance of mitotic sister chromatid cohesion
412332	GO:0005783	endoplasmic reticulum
412332	GO:0016021	integral component of membrane
413189	GO:0003824	catalytic activity
413189	GO:0006777	Mo-molybdopterin cofactor biosynthetic process
413189	GO:0019008	molybdopterin synthase complex
413189	GO:0046872	metal ion binding
413189	GO:0051539	4 iron, 4 sulfur cluster binding
412323	GO:0004767	sphingomyelin phosphodiesterase activity
412323	GO:0005525	GTP binding
412323	GO:0005622	intracellular
412323	GO:0007264	small GTPase mediated signal transduction
412323	GO:0015031	protein transport
413283	GO:0003924	GTPase activity
413283	GO:0005525	GTP binding
413283	GO:0005741	mitochondrial outer membrane
413283	GO:0008053	mitochondrial fusion
413283	GO:0016021	integral component of membrane
411867	GO:0003735	structural constituent of ribosome
411867	GO:0006412	translation
411867	GO:0015935	small ribosomal subunit
412475	GO:0003746	translation elongation factor activity
412475	GO:0003924	GTPase activity
412475	GO:0005525	GTP binding
412475	GO:0005622	intracellular
412475	GO:0016779	nucleotidyltransferase activity
412952	GO:0004361	glutaryl-CoA dehydrogenase activity
412952	GO:0050660	flavin adenine dinucleotide binding
413425	GO:0000166	nucleotide binding
413425	GO:0003676	nucleic acid binding
412171	GO:0008780	-UDP-N-acetylglucosamine O-acyltransferase activity
412817	GO:0003676	nucleic acid binding
412817	GO:0005634	nucleus
412817	GO:0008270	zinc ion binding
412252	GO:0003707	steroid hormone receptor activity
412252	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding
412252	GO:0005634	nucleus
412252	GO:0006351	transcription, DNA-templated
412252	GO:0008270	zinc ion binding
412252	GO:0043565	sequence-specific DNA binding
412727	GO:0003999	adenine phosphoribosyltransferase activity
412727	GO:0009116	nucleoside metabolic process
412977	GO:0003676	nucleic acid binding
412977	GO:0004813	alanine-tRNA ligase activity
412977	GO:0005524	ATP binding
412977	GO:0005737	cytoplasm
412977	GO:0006419	alanyl-tRNA aminoacylation
412454	GO:0003677	DNA binding
412454	GO:0003917	DNA topoisomerase type I activity
412454	GO:0006265	DNA topological change
412632	GO:0005388	calcium-transporting ATPase activity
412632	GO:0005524	ATP binding
412632	GO:0016021	integral component of membrane
412632	GO:0046872	metal ion binding
412849	GO:0004970	ionotropic glutamate receptor activity
412849	GO:0005234	extracellular-glutamate-gated ion channel activity
412849	GO:0016021	integral component of membrane
412849	GO:0030054	cell junction
412849	GO:0045211	postsynaptic membrane
412021	GO:0004109	coproporphyrinogen oxidase activity
412021	GO:0006779	porphyrin-containing compound biosynthetic process
413016	GO:0005622	intracellular
413016	GO:0008270	zinc ion binding
412812	GO:0006886	intracellular protein transport
412812	GO:0006886	intracellular protein transport
412812	GO:0008565	protein transporter activity
412812	GO:0016192	vesicle-mediated transport
412812	GO:0016192	vesicle-mediated transport
412812	GO:0030131	clathrin adaptor complex
412812	GO:0030131	clathrin adaptor complex
412518	GO:0016021	integral component of membrane
413359	GO:0005885	Arp2/3 protein complex
413359	GO:0034314	Arp2/3 complex-mediated actin nucleation
412242	GO:0036054	protein-malonyllysine demalonylase activity
412242	GO:0036055	protein-succinyllysine desuccinylase activity
412242	GO:0070403	NAD+ binding
412363	GO:0006633	fatty acid biosynthetic process
412363	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups
412761	GO:0044237	cellular metabolic process
412626	GO:0016021	integral component of membrane
412626	GO:0042254	ribosome biogenesis
412297	GO:0003743	translation initiation factor activity
412297	GO:0005669	transcription factor TFIID complex
412297	GO:0006352	DNA-templated transcription, initiation
412680	GO:0003677	DNA binding
412680	GO:0005634	nucleus
412680	GO:0006355	regulation of transcription, DNA-templated
412992	GO:0006355	regulation of transcription, DNA-templated
412324	GO:0003677	DNA binding
412324	GO:0003899	DNA-directed RNA polymerase activity
412324	GO:0006351	transcription, DNA-templated
413375	GO:0006886	intracellular protein transport
413375	GO:0008565	protein transporter activity
413375	GO:0016192	vesicle-mediated transport
413375	GO:0030117	membrane coat
413267	GO:0016853	isomerase activity
412461	GO:0003735	structural constituent of ribosome
412461	GO:0005840	ribosome
412461	GO:0006412	translation
411992	GO:0005622	intracellular
411992	GO:0035556	intracellular signal transduction
412792	GO:0006396	RNA processing
412792	GO:0019013	viral nucleocapsid
412792	GO:0030529	ribonucleoprotein complex
412425	GO:0003837	beta-ureidopropionase activity
412425	GO:0006807	nitrogen compound metabolic process
412347	GO:0004332	fructose-bisphosphate aldolase activity
412347	GO:0006096	glycolytic process
412001	GO:0004721	phosphoprotein phosphatase activity
412221	GO:0005524	ATP binding
412221	GO:0005737	cytoplasm
412221	GO:0006457	protein folding
411981	GO:0000166	nucleotide binding
411981	GO:0003676	nucleic acid binding
411880	GO:0016020	membrane
411880	GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity
412191	GO:0004090	carbonyl reductase (NADPH) activity
411911	GO:0016021	integral component of membrane
412048	GO:0003735	structural constituent of ribosome
412048	GO:0005840	ribosome
412048	GO:0006412	translation
413150	GO:0000796	condensin complex
413150	GO:0005524	ATP binding
413150	GO:0007076	mitotic chromosome condensation
413150	GO:0032440	activity
413207	GO:0004385	guanylate kinase activity
413225	GO:0004930	G-protein coupled receptor activity
413225	GO:0016021	integral component of membrane
413225	GO:0050254	rhodopsin kinase activity
412728	GO:0000445	THO complex part of transcription export complex
412728	GO:0006397	mRNA processing
412869	GO:0003677	DNA binding
412869	GO:0005634	nucleus
412869	GO:0006351	transcription, DNA-templated
412869	GO:0006355	regulation of transcription, DNA-templated
412869	GO:0007275	multicellular organismal development
412860	GO:0003723	RNA binding
412860	GO:0019013	viral nucleocapsid
412860	GO:0030529	ribonucleoprotein complex
413362	GO:0003777	microtubule motor activity
413362	GO:0005871	kinesin complex
412675	GO:0016787	hydrolase activity
412200	GO:0005524	ATP binding
412200	GO:0016874	ligase activity
412237	GO:0000339	RNA cap binding
412237	GO:0005846	nuclear cap binding complex
412237	GO:0045292	mRNA cis splicing, via spliceosome
412237	GO:0051028	mRNA transport
412595	GO:0006810	transport
412595	GO:0016021	integral component of membrane
412797	GO:0003729	mRNA binding
412797	GO:0005849	mRNA cleavage factor complex
412797	GO:0006378	mRNA polyadenylation
412797	GO:0016787	hydrolase activity
412753	GO:0006024	glycosaminoglycan biosynthetic process
412753	GO:0015012	heparan sulfate proteoglycan biosynthetic process
412753	GO:0016021	integral component of membrane
412753	GO:0050508	glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity
412601	GO:0005524	ATP binding
412601	GO:0016874	ligase activity
412754	GO:0008168	methyltransferase activity
412033	GO:0016021	integral component of membrane
412131	GO:0005524	ATP binding
412131	GO:0016301	kinase activity
412131	GO:0016773	phosphotransferase activity, alcohol group as acceptor
412877	GO:0005524	ATP binding
411942	GO:0047710	bis(5'-adenosyl)-triphosphatase activity
412690	GO:0005524	ATP binding
412690	GO:0015986	ATP synthesis coupled proton transport
412690	GO:0015991	ATP hydrolysis coupled proton transport
412690	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
412690	GO:0046933	proton-transporting ATP synthase activity, rotational mechanism
412690	GO:0046961	proton-transporting ATPase activity, rotational mechanism
411953	GO:0003746	translation elongation factor activity
411953	GO:0003924	GTPase activity
411953	GO:0004781	sulfate adenylyltransferase (ATP) activity
411953	GO:0005525	GTP binding
412322	GO:0003735	structural constituent of ribosome
412322	GO:0005840	ribosome
412322	GO:0006412	translation
412322	GO:0019843	rRNA binding
413188	GO:0009055	electron carrier activity
412302	GO:0005740	mitochondrial envelope
412302	GO:0005740	mitochondrial envelope
412302	GO:0016021	integral component of membrane
412302	GO:0016021	integral component of membrane
412596	GO:0000151	ubiquitin ligase complex
412596	GO:0006511	ubiquitin-dependent protein catabolic process
412596	GO:0034450	ubiquitin-ubiquitin ligase activity
413035	GO:0000398	mRNA splicing, via spliceosome
413035	GO:0000398	mRNA splicing, via spliceosome
413035	GO:0003723	RNA binding
413035	GO:0005681	spliceosomal complex
413035	GO:0005732	small nucleolar ribonucleoprotein complex
413035	GO:0005732	small nucleolar ribonucleoprotein complex
412477	GO:0004402	histone acetyltransferase activity
411973	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
411973	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
411973	GO:0015078	hydrogen ion transmembrane transporter activity
411973	GO:0015078	hydrogen ion transmembrane transporter activity
411973	GO:0015986	ATP synthesis coupled proton transport
411973	GO:0015986	ATP synthesis coupled proton transport
411973	GO:0016787	hydrolase activity
411854	GO:0004560	alpha-L-fucosidase activity
411854	GO:0006004	fucose metabolic process
412963	GO:0004751	ribose-5-phosphate isomerase activity
412963	GO:0009052	pentose-phosphate shunt, non-oxidative branch
413261	GO:0016787	hydrolase activity
412928	GO:0005840	ribosome
412217	GO:0016905	myosin heavy chain kinase activity
413133	GO:0032040	small-subunit processome
412590	GO:0016021	integral component of membrane
412590	GO:0055085	transmembrane transport
412440	GO:0015991	ATP hydrolysis coupled proton transport
412440	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups
412440	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain
412440	GO:0046961	proton-transporting ATPase activity, rotational mechanism
413331	GO:0008324	cation transmembrane transporter activity
413331	GO:0016021	integral component of membrane
413214	GO:0004571	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity
413214	GO:0005509	calcium ion binding
413214	GO:0016020	membrane
412399	GO:0005634	nucleus
412799	GO:0003676	nucleic acid binding
412799	GO:0004386	helicase activity
412799	GO:0005524	ATP binding
412993	GO:0004721	phosphoprotein phosphatase activity
412541	GO:0004386	helicase activity
412837	GO:0004104	cholinesterase activity
413205	GO:0004842	ubiquitin-protein transferase activity
413205	GO:0008270	zinc ion binding
413205	GO:0016881	acid-amino acid ligase activity
413205	GO:0031386	protein tag
413205	GO:0032440	activity
412369	GO:0008641	small protein activating enzyme activity
411927	GO:0004017	adenylate kinase activity
411927	GO:0004127	cytidylate kinase activity
411927	GO:0005524	ATP binding
411927	GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process
411927	GO:0006221	pyrimidine nucleotide biosynthetic process
411927	GO:0009041	uridylate kinase activity
412701	GO:0003743	translation initiation factor activity
412701	GO:0003743	translation initiation factor activity
412701	GO:0006352	DNA-templated transcription, initiation
412701	GO:0006352	DNA-templated transcription, initiation
412935	GO:0005789	endoplasmic reticulum membrane
412366	GO:0004300	enoyl-CoA hydratase activity
411919	GO:0003700	transcription factor activity, sequence-specific DNA binding
411919	GO:0005634	nucleus
411919	GO:0043565	sequence-specific DNA binding
412119	GO:0005524	ATP binding
412119	GO:0015986	ATP synthesis coupled proton transport
412119	GO:0015991	ATP hydrolysis coupled proton transport
412119	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
412119	GO:0046933	proton-transporting ATP synthase activity, rotational mechanism
412705	GO:0004407	histone deacetylase activity
412038	GO:0005750	mitochondrial respiratory chain complex III
412038	GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c
412038	GO:0016491	oxidoreductase activity
412035	GO:0016021	integral component of membrane
412035	GO:0016055	Wnt signaling pathway
413317	GO:0004714	transmembrane receptor protein tyrosine kinase activity
413317	GO:0005509	calcium ion binding
413317	GO:0016021	integral component of membrane
413317	GO:0016787	hydrolase activity
412926	GO:0004402	histone acetyltransferase activity
412356	GO:0004725	protein tyrosine phosphatase activity
413012	GO:0005388	calcium-transporting ATPase activity
412415	GO:0016021	integral component of membrane
412397	GO:0003735	structural constituent of ribosome
412397	GO:0005840	ribosome
412397	GO:0006412	translation
411917	GO:0003735	structural constituent of ribosome
411917	GO:0006412	translation
411917	GO:0015935	small ribosomal subunit
411862	GO:0016905	myosin heavy chain kinase activity
413240	GO:0005524	ATP binding
413240	GO:0032440	activity
412531	GO:0004058	aromatic-L-amino-acid decarboxylase activity
412531	GO:0006520	cellular amino acid metabolic process
412531	GO:0030170	pyridoxal phosphate binding
413001	GO:0004064	arylesterase activity
413001	GO:0004867	serine-type endopeptidase inhibitor activity
412617	GO:0000050	urea cycle
412617	GO:0004053	arginase activity
412617	GO:0006525	arginine metabolic process
412617	GO:0046872	metal ion binding
412199	GO:0005789	endoplasmic reticulum membrane
412199	GO:0005789	endoplasmic reticulum membrane
412199	GO:0016021	integral component of membrane
412199	GO:0016021	integral component of membrane
411851	GO:0032266	phosphatidylinositol-3-phosphate binding
412099	GO:0003743	translation initiation factor activity
412099	GO:0008270	zinc ion binding
412099	GO:0016740	transferase activity
412516	GO:0003735	structural constituent of ribosome
412516	GO:0005840	ribosome
412516	GO:0006412	translation
412273	GO:0003723	RNA binding
412273	GO:0003735	structural constituent of ribosome
412273	GO:0006412	translation
412273	GO:0015935	small ribosomal subunit
412389	GO:0004559	alpha-mannosidase activity
412389	GO:0006013	mannose metabolic process
412389	GO:0008270	zinc ion binding
412389	GO:0030246	carbohydrate binding
412087	GO:0005198	structural molecule activity
412087	GO:0006886	intracellular protein transport
412087	GO:0016192	vesicle-mediated transport
412087	GO:0030126	COPI vesicle coat
412213	GO:0003684	damaged DNA binding
412213	GO:0003887	DNA-directed DNA polymerase activity
412213	GO:0006281	DNA repair
411885	GO:0006897	endocytosis
411885	GO:0016020	membrane
412766	GO:0016021	integral component of membrane
413110	GO:0004721	phosphoprotein phosphatase activity
412645	GO:0008654	phospholipid biosynthetic process
412645	GO:0016021	integral component of membrane
412645	GO:0016780	phosphotransferase activity, for other substituted phosphate groups
411887	GO:0004721	phosphoprotein phosphatase activity
413364	GO:0004535	poly(A)-specific ribonuclease activity
411949	GO:0004829	threonine-tRNA ligase activity
411949	GO:0005524	ATP binding
411949	GO:0005737	cytoplasm
411949	GO:0006435	threonyl-tRNA aminoacylation
412757	GO:0008469	histone-arginine N-methyltransferase activity
412757	GO:0016301	kinase activity
413406	GO:0016021	integral component of membrane
413406	GO:0016757	transferase activity, transferring glycosyl groups
413097	GO:0003735	structural constituent of ribosome
413097	GO:0005840	ribosome
413097	GO:0006412	translation
413097	GO:0046872	metal ion binding
413292	GO:0004105	choline-phosphate cytidylyltransferase activity
412924	GO:0000166	nucleotide binding
412924	GO:0001882	nucleoside binding
412924	GO:0003677	DNA binding
412924	GO:0003887	DNA-directed DNA polymerase activity
412924	GO:0006260	DNA replication
412924	GO:0008408	3'-5' exonuclease activity
413343	GO:0004930	G-protein coupled receptor activity
413343	GO:0005886	plasma membrane
413343	GO:0007166	cell surface receptor signaling pathway
413343	GO:0016021	integral component of membrane
412284	GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity
412284	GO:0051260	protein homooligomerization
412107	GO:0005576	extracellular region
412107	GO:0006030	chitin metabolic process
412107	GO:0008061	chitin binding
412107	GO:0016021	integral component of membrane
413193	GO:0003735	structural constituent of ribosome
413193	GO:0003735	structural constituent of ribosome
413193	GO:0005840	ribosome
413193	GO:0005840	ribosome
413193	GO:0006412	translation
413193	GO:0006412	translation
412563	GO:0004715	non-membrane spanning protein tyrosine kinase activity
412563	GO:0005952	cAMP-dependent protein kinase complex
412563	GO:0008603	cAMP-dependent protein kinase regulator activity
412627	GO:0005737	cytoplasm
412627	GO:0008239	dipeptidyl-peptidase activity
411922	GO:0004540	ribonuclease activity
411922	GO:0004672	protein kinase activity
411922	GO:0005524	ATP binding
411922	GO:0006397	mRNA processing
411945	GO:0000244	spliceosomal tri-snRNP complex assembly
411945	GO:0019013	viral nucleocapsid
411945	GO:0046540	U4/U6 x U5 tri-snRNP complex
412834	GO:0008418	protein-N-terminal asparagine amidohydrolase activity
412216	GO:0004197	cysteine-type endopeptidase activity
412216	GO:0006915	apoptotic process
411886	GO:0008270	zinc ion binding
413060	GO:0005432	calcium:sodium antiporter activity
413060	GO:0007154	cell communication
413060	GO:0016021	integral component of membrane
413250	GO:0005576	extracellular region
413250	GO:0005975	carbohydrate metabolic process
413250	GO:0006030	chitin metabolic process
413250	GO:0008061	chitin binding
413250	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
412557	GO:0018095	protein polyglutamylation
412457	GO:0002161	aminoacyl-tRNA editing activity
412457	GO:0004822	isoleucine-tRNA ligase activity
412457	GO:0005524	ATP binding
412457	GO:0005737	cytoplasm
412457	GO:0006428	isoleucyl-tRNA aminoacylation
412987	GO:0003743	translation initiation factor activity
412624	GO:0005524	ATP binding
412624	GO:0006457	protein folding
412624	GO:0009408	response to heat
412624	GO:0046872	metal ion binding
412206	GO:0005216	ion channel activity
412206	GO:0016021	integral component of membrane
413083	GO:0007021	tubulin complex assembly
413064	GO:0032580	Golgi cisterna membrane
413064	GO:0047238	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity
412494	GO:0008270	zinc ion binding
412609	GO:0004447	iodide peroxidase activity
412609	GO:0005509	calcium ion binding
412609	GO:0007160	cell-matrix adhesion
412463	GO:0005634	nucleus
412463	GO:0006333	chromatin assembly or disassembly
413130	GO:0005779	integral component of peroxisomal membrane
413130	GO:0007031	peroxisome organization
413036	GO:0005198	structural molecule activity
413036	GO:0005622	intracellular
413036	GO:0006890	retrograde vesicle-mediated transport, Golgi to ER
412470	GO:0000226	microtubule cytoskeleton organization
412470	GO:0000922	spindle pole
412470	GO:0005815	microtubule organizing center
412921	GO:0005509	calcium ion binding
412921	GO:0007219	Notch signaling pathway
412921	GO:0007275	multicellular organismal development
412921	GO:0016021	integral component of membrane
412921	GO:0016740	transferase activity
412921	GO:0016787	hydrolase activity
413026	GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity
413026	GO:0009058	biosynthetic process
413026	GO:0030170	pyridoxal phosphate binding
412010	GO:0004740	pyruvate dehydrogenase (acetyl-transferring) kinase activity
412068	GO:0004566	beta-glucuronidase activity
412068	GO:0005975	carbohydrate metabolic process
412404	GO:0015992	proton transport
412404	GO:0016471	vacuolar proton-transporting V-type ATPase complex
412404	GO:0016820	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances
413103	GO:0003676	nucleic acid binding
413103	GO:0004815	aspartate-tRNA ligase activity
413103	GO:0005524	ATP binding
413103	GO:0005737	cytoplasm
413103	GO:0006418	tRNA aminoacylation for protein translation
413401	GO:0016021	integral component of membrane
411997	GO:0006511	ubiquitin-dependent protein catabolic process
412244	GO:0005634	nucleus
412244	GO:0008270	zinc ion binding
412244	GO:0016706	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors
412551	GO:0005525	GTP binding
412551	GO:0005622	intracellular
412551	GO:0007264	small GTPase mediated signal transduction
412674	GO:0003924	GTPase activity
412674	GO:0004767	sphingomyelin phosphodiesterase activity
412674	GO:0005525	GTP binding
412674	GO:0005802	trans-Golgi network
412674	GO:0006895	Golgi to endosome transport
412674	GO:0007264	small GTPase mediated signal transduction
412674	GO:0015031	protein transport
412674	GO:0032456	endocytic recycling
412674	GO:0042742	defense response to bacterium
412674	GO:0045335	phagocytic vesicle
412674	GO:0055037	recycling endosome
412674	GO:0090382	phagosome maturation
412540	GO:0003735	structural constituent of ribosome
412540	GO:0003735	structural constituent of ribosome
412540	GO:0005840	ribosome
412540	GO:0005840	ribosome
412540	GO:0006412	translation
412540	GO:0006412	translation
412535	GO:0004402	histone acetyltransferase activity
412208	GO:0004478	methionine adenosyltransferase activity
412208	GO:0005524	ATP binding
412208	GO:0006556	S-adenosylmethionine biosynthetic process
412208	GO:0006730	one-carbon metabolic process
412208	GO:0046872	metal ion binding
413245	GO:0003684	damaged DNA binding
413245	GO:0003887	DNA-directed DNA polymerase activity
413245	GO:0006281	DNA repair
412561	GO:0003810	protein-glutamine gamma-glutamyltransferase activity
412561	GO:0018149	peptide cross-linking
412368	GO:0005623	cell
412368	GO:0009055	electron carrier activity
412368	GO:0015035	protein disulfide oxidoreductase activity
412368	GO:0045454	cell redox homeostasis
411930	GO:0016021	integral component of membrane
411930	GO:0055085	transmembrane transport
412044	GO:0006457	protein folding
412044	GO:0016272	prefoldin complex
413030	GO:0016021	integral component of membrane
412360	GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain
412360	GO:0015991	ATP hydrolysis coupled proton transport
412360	GO:0046961	proton-transporting ATPase activity, rotational mechanism
411870	GO:0003954	NADH dehydrogenase activity
412604	GO:0005784	Sec61 translocon complex
412604	GO:0006886	intracellular protein transport
412604	GO:0016021	integral component of membrane
413137	GO:0008121	ubiquinol-cytochrome-c reductase activity
413137	GO:0051537	2 iron, 2 sulfur cluster binding
412402	GO:0003944	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity
412402	GO:0004714	transmembrane receptor protein tyrosine kinase activity
412491	GO:0004722	protein serine/threonine phosphatase activity
412491	GO:0046872	metal ion binding
412348	GO:0004672	protein kinase activity
412348	GO:0005524	ATP binding
412049	GO:0016021	integral component of membrane
413152	GO:0003677	DNA binding
413152	GO:0006338	chromatin remodeling
413152	GO:0090544	BAF-type complex
413420	GO:0003746	translation elongation factor activity
413420	GO:0003924	GTPase activity
413420	GO:0005525	GTP binding
412506	GO:0016021	integral component of membrane
412947	GO:0006914	autophagy
413181	GO:0004402	histone acetyltransferase activity
412858	GO:0016905	myosin heavy chain kinase activity
412858	GO:0032440	activity
412795	GO:0004758	serine C-palmitoyltransferase activity
412795	GO:0009058	biosynthetic process
412795	GO:0030170	pyridoxal phosphate binding
413095	GO:0000166	nucleotide binding
413095	GO:0003723	RNA binding
413095	GO:0005737	cytoplasm
412850	GO:0005680	anaphase-promoting complex
412850	GO:0030071	regulation of mitotic metaphase/anaphase transition
412850	GO:0051301	cell division
411915	GO:0008800	beta-lactamase activity
411915	GO:0016021	integral component of membrane
412336	GO:0007275	multicellular organismal development
412336	GO:0009966	regulation of signal transduction
412336	GO:0016020	membrane
412542	GO:0003735	structural constituent of ribosome
412542	GO:0005840	ribosome
412542	GO:0006412	translation
411946	GO:0005634	nucleus
412696	GO:0008137	NADH dehydrogenase (ubiquinone) activity
412696	GO:0016491	oxidoreductase activity
412696	GO:0046872	metal ion binding
412696	GO:0051537	2 iron, 2 sulfur cluster binding
412110	GO:0003712	transcription cofactor activity
412110	GO:0016442	RISC complex
412110	GO:0016787	hydrolase activity
412110	GO:0035194	posttranscriptional gene silencing by RNA
412062	GO:0000166	nucleotide binding
412062	GO:0003723	RNA binding
412510	GO:0004842	ubiquitin-protein transferase activity
412510	GO:0007005	mitochondrion organization
412510	GO:0008270	zinc ion binding
412510	GO:0016021	integral component of membrane
412179	GO:0003677	DNA binding
412179	GO:0005634	nucleus
412098	GO:0006810	transport
412098	GO:0016021	integral component of membrane
413198	GO:0004838	L-tyrosine:2-oxoglutarate aminotransferase activity
413198	GO:0006520	cellular amino acid metabolic process
413198	GO:0009058	biosynthetic process
413198	GO:0030170	pyridoxal phosphate binding
